0	-20.000000
1	-20.000000
2	-19.000000
3	-20.000000
4	-18.000000
5	-19.000000
6	-20.000000
7	-19.000000
8	-19.000000
9	-18.000000
10	-18.000000
11	-18.000000
12	-20.000000
13	-19.000000
14	-18.000000
15	-18.000000
16	-18.000000
17	-18.000000
18	-18.000000
19	-19.000000
20	-18.000000
21	-18.000000
22	-19.000000
23	-19.000000
24	-19.000000
25	-19.000000
26	-19.000000
27	-19.000000
28	-19.000000
29	-19.000000
30	-18.000000
31	-18.000000
32	-17.000000
33	-19.000000
34	-18.000000
35	-18.000000
36	-18.000000
37	-18.000000
38	-19.000000
39	-18.000000
40	-19.000000
41	-17.000000
42	-18.000000
43	-19.000000
44	-19.000000
45	-18.000000
46	-18.000000
47	-19.000000
48	-19.000000
49	-18.000000
50	-18.000000
51	-19.000000
52	-18.000000
53	-18.000000
54	-18.000000
55	-19.000000
56	-17.000000
57	-18.000000
58	-18.000000
59	-18.000000
60	-18.000000
61	-18.000000
62	-17.000000
63	-18.000000
64	-18.000000
65	-18.000000
66	-17.000000
67	-17.000000
68	-17.000000
69	-18.000000
70	-18.000000
71	-19.000000
72	-18.000000
73	-18.000000
74	-19.000000
75	-17.000000
76	-18.000000
77	-18.000000
78	-18.000000
79	-18.000000
80	-18.000000
81	-18.000000
82	-18.000000
83	-18.000000
84	-18.000000
85	-18.000000
86	-18.000000
87	-18.000000
88	-17.000000
89	-17.000000
90	-18.000000
91	-18.000000
92	-18.000000
93	-18.000000
94	-18.000000
95	-17.000000
96	-18.000000
97	-18.000000
98	-18.000000
99	-18.000000
